Date,Name,Year,Letterboxd URI,Rating,Rewatch,Tags,Watched Date
2019-11-12,The Hurt Locker,2008,https://letterboxd.com/claycarson/film/the-hurt-locker/,,,,2015-11-09
2019-11-12,The Illusionist,2006,https://letterboxd.com/claycarson/film/the-illusionist/,,,,2015-11-09
2019-11-12,The Imitation Game,2014,https://letterboxd.com/claycarson/film/the-imitation-game/,,,,2015-11-09
2019-11-12,The Inbetweeners Movie,2011,https://letterboxd.com/claycarson/film/the-inbetweeners-movie/,,,,2015-11-09
2019-11-12,The Inbetweeners 2,2014,https://letterboxd.com/claycarson/film/the-inbetweeners-2/,,,,2015-11-09
2019-11-12,The Incredibles,2004,https://letterboxd.com/claycarson/film/the-incredibles/,,,,2015-11-09
2019-11-12,The Indian in the Cupboard,1995,https://letterboxd.com/claycarson/film/the-indian-in-the-cupboard/,,,,2015-11-09
2019-11-12,The Informant!,2009,https://letterboxd.com/claycarson/film/the-informant-2009/,,,,2015-11-09
2019-11-12,The Italian Job,2003,https://letterboxd.com/claycarson/film/the-italian-job-2003/,3.5,,,2015-11-09
2019-11-12,The Jungle Book,1967,https://letterboxd.com/claycarson/film/the-jungle-book/,3,,,2015-11-09
2019-11-12,The King's Speech,2010,https://letterboxd.com/claycarson/film/the-kings-speech/,3.5,,,2015-11-09
2019-11-12,The Last of the Mohicans,1992,https://letterboxd.com/claycarson/film/the-last-of-the-mohicans-1992/,1.5,,,2015-11-09
2019-11-12,The Ledge,2011,https://letterboxd.com/claycarson/film/the-ledge/,2.5,,,2015-11-09
2019-11-12,The Legend of Bagger Vance,2000,https://letterboxd.com/claycarson/film/the-legend-of-bagger-vance/,3.5,,,2015-11-09
2019-11-12,The Life Aquatic with Steve Zissou,2004,https://letterboxd.com/claycarson/film/the-life-aquatic-with-steve-zissou/,2.5,,,2015-11-09
2019-11-12,The Lincoln Lawyer,2011,https://letterboxd.com/claycarson/film/the-lincoln-lawyer/,3,,,2015-11-09
2019-11-12,The Lion King,1994,https://letterboxd.com/claycarson/film/the-lion-king/,4,,,2015-11-09
2019-11-12,The Little Mermaid,1989,https://letterboxd.com/claycarson/film/the-little-mermaid/,2.5,,,2015-11-09
2019-11-12,The Longest Yard,2005,https://letterboxd.com/claycarson/film/the-longest-yard-2005/,2.5,,,2015-11-09
2019-11-12,The Lord of the Rings: The Fellowship of the Ring,2001,https://letterboxd.com/claycarson/film/the-lord-of-the-rings-the-fellowship-of-the-ring/,3.5,,,2015-11-09
2019-11-12,The Luck of the Irish,2001,https://letterboxd.com/claycarson/film/the-luck-of-the-irish/,3,,,2015-11-09
2019-11-12,The Mask,1994,https://letterboxd.com/claycarson/film/the-mask-1994/,3,,,2015-11-09
2019-11-12,The Mask of Zorro,1998,https://letterboxd.com/claycarson/film/the-mask-of-zorro/,2.5,,,2015-11-09
2019-11-12,The Master,2012,https://letterboxd.com/claycarson/film/the-master-2012/,3,,,2015-11-09
2019-11-12,The Master of Disguise,2002,https://letterboxd.com/claycarson/film/the-master-of-disguise/,3.5,,,2015-11-09
2019-11-12,The Matrix,1999,https://letterboxd.com/claycarson/film/the-matrix/,5,,,2015-11-09
2019-11-12,The Matrix Reloaded,2003,https://letterboxd.com/claycarson/film/the-matrix-reloaded/,1.5,,,2015-11-09
2019-11-12,The Matrix Revolutions,2003,https://letterboxd.com/claycarson/film/the-matrix-revolutions/,1.5,,,2015-11-09
2019-11-12,The Mummy,1999,https://letterboxd.com/claycarson/film/the-mummy-1999/,3,,,2015-11-09
2019-11-12,The Muppet Christmas Carol,1992,https://letterboxd.com/claycarson/film/the-muppet-christmas-carol/,4.5,,,2015-11-09
2019-11-12,The Muppets,2011,https://letterboxd.com/claycarson/film/the-muppets/,3,,,2015-11-09
2019-11-12,The Omen,1976,https://letterboxd.com/claycarson/film/the-omen/,3,,,2015-11-09
2019-11-12,The Other Guys,2010,https://letterboxd.com/claycarson/film/the-other-guys/,3,,,2015-11-09
2019-11-12,The Parent Trap,1998,https://letterboxd.com/claycarson/film/the-parent-trap-1998/,3.5,,,2015-11-09
2019-11-12,The Patriot,2000,https://letterboxd.com/claycarson/film/the-patriot-2000/,4,,,2015-11-09
2019-11-12,The Prestige,2006,https://letterboxd.com/claycarson/film/the-prestige/,4.5,,,2015-11-09
2019-11-12,The Proposal,2009,https://letterboxd.com/claycarson/film/the-proposal-2009/,3.5,,,2015-11-09
2019-11-12,The Recruit,2003,https://letterboxd.com/claycarson/film/the-recruit/,3,,,2015-11-09
2019-11-12,The Replacements,2000,https://letterboxd.com/claycarson/film/the-replacements/,3,,,2015-11-09
2019-11-12,The Rescuers,1977,https://letterboxd.com/claycarson/film/the-rescuers/,2.5,,,2015-11-09
2019-11-12,The Rescuers Down Under,1990,https://letterboxd.com/claycarson/film/the-rescuers-down-under/,2.5,,,2015-11-09
2019-11-12,The Rock,1996,https://letterboxd.com/claycarson/film/the-rock/,2.5,,,2015-11-09
2019-11-12,The Rocketeer,1991,https://letterboxd.com/claycarson/film/the-rocketeer/,2.5,,,2015-11-09
2019-11-12,The Rookie,2002,https://letterboxd.com/claycarson/film/the-rookie-2002/,4,,,2015-11-09
2019-11-12,The Royal Tenenbaums,2001,https://letterboxd.com/claycarson/film/the-royal-tenenbaums/,4,,,2015-11-09
2019-11-12,The Sandlot,1993,https://letterboxd.com/claycarson/film/the-sandlot/,4,,,2015-11-09
2019-11-12,The Santa Clause,1994,https://letterboxd.com/claycarson/film/the-santa-clause/,3.5,,,2015-11-09
2019-11-12,The Shawshank Redemption,1994,https://letterboxd.com/claycarson/film/the-shawshank-redemption/,4.5,,,2015-11-09
2019-11-12,The Shining,1980,https://letterboxd.com/claycarson/film/the-shining/,4,,,2015-11-09
2019-11-12,The Short Game,2013,https://letterboxd.com/claycarson/film/the-short-game/,2.5,,,2015-11-09
2019-11-12,The Silence of the Lambs,1991,https://letterboxd.com/claycarson/film/the-silence-of-the-lambs/,4,,,2015-11-09
2019-11-12,The Social Network,2010,https://letterboxd.com/claycarson/film/the-social-network/,4,,,2015-11-09
2019-11-12,The Spectacular Now,2013,https://letterboxd.com/claycarson/film/the-spectacular-now/,2.5,,,2015-11-09
2019-11-12,The Sword in the Stone,1963,https://letterboxd.com/claycarson/film/the-sword-in-the-stone/,2.5,,,2015-11-09
2019-11-12,The Texas Chainsaw Massacre,2003,https://letterboxd.com/claycarson/film/the-texas-chainsaw-massacre/,2.5,,,2015-11-09
2019-11-12,The Theory of Everything,2014,https://letterboxd.com/claycarson/film/the-theory-of-everything-2014/,4,,,2015-11-09
2019-11-12,The Thirteenth Year,1999,https://letterboxd.com/claycarson/film/the-thirteenth-year/,3.5,,,2015-11-09
2019-11-12,The Town,2010,https://letterboxd.com/claycarson/film/the-town/,4,,,2015-11-09
2019-11-12,The Truman Show,1998,https://letterboxd.com/claycarson/film/the-truman-show/,3.5,,,2015-11-09
2019-11-12,The Usual Suspects,1995,https://letterboxd.com/claycarson/film/the-usual-suspects/,4.5,,,2015-11-09
2019-11-12,The Waterboy,1998,https://letterboxd.com/claycarson/film/the-waterboy/,3,,,2015-11-09
2019-11-12,The Wizard of Oz,1939,https://letterboxd.com/claycarson/film/the-wizard-of-oz-1939/,3.5,,,2015-11-09
2019-11-12,The Wolf of Wall Street,2013,https://letterboxd.com/claycarson/film/the-wolf-of-wall-street/,4,,,2015-11-09
2019-11-12,The Wrestler,2008,https://letterboxd.com/claycarson/film/the-wrestler/,2.5,,,2015-11-09
2019-11-12,There's Something About Mary,1998,https://letterboxd.com/claycarson/film/theres-something-about-mary/,3.5,,,2015-11-09
2019-11-12,Thirteen,2003,https://letterboxd.com/claycarson/film/thirteen/,3.5,,,2015-11-09
2019-11-12,This Is Spinal Tap,1984,https://letterboxd.com/claycarson/film/this-is-spinal-tap/,4,,,2015-11-09
2019-11-12,This Is the End,2013,https://letterboxd.com/claycarson/film/this-is-the-end/,3.5,,,2015-11-09
2019-11-12,Thor,2011,https://letterboxd.com/claycarson/film/thor/,3.5,,,2015-11-09
2019-11-12,Thor: The Dark World,2013,https://letterboxd.com/claycarson/film/thor-the-dark-world/,2.5,,,2015-11-09
2019-11-12,Tin Cup,1996,https://letterboxd.com/claycarson/film/tin-cup/,4,,,2015-11-09
2019-11-12,Titanic,1997,https://letterboxd.com/claycarson/film/titanic-1997/,3.5,,,2015-11-09
2019-11-12,Tommy Boy,1995,https://letterboxd.com/claycarson/film/tommy-boy/,4,,,2015-11-09
2019-11-12,Top Gun,1986,https://letterboxd.com/claycarson/film/top-gun/,4,,,2015-11-09
2019-11-12,Toy Story,1995,https://letterboxd.com/claycarson/film/toy-story/,4,,,2015-11-09
2019-11-12,Toy Story 2,1999,https://letterboxd.com/claycarson/film/toy-story-2/,3.5,,,2015-11-09
2019-11-12,Toy Story 3,2010,https://letterboxd.com/claycarson/film/toy-story-3/,4,,,2015-11-09
2019-11-12,Training Day,2001,https://letterboxd.com/claycarson/film/training-day/,3.5,,,2015-11-09
2019-11-12,Transformers,2007,https://letterboxd.com/claycarson/film/transformers/,3,,,2015-11-09
2019-11-12,TRON: Legacy,2010,https://letterboxd.com/claycarson/film/tron-legacy/,2.5,,,2015-11-09
2019-11-12,Tropic Thunder,2008,https://letterboxd.com/claycarson/film/tropic-thunder/,3.5,,,2015-11-09
2019-11-12,Troy,2004,https://letterboxd.com/claycarson/film/troy/,3,,,2015-11-09
2019-11-12,True Grit,2010,https://letterboxd.com/claycarson/film/true-grit-2010/,3.5,,,2015-11-09
2019-11-12,Underworld,2003,https://letterboxd.com/claycarson/film/underworld-2003/,3.5,,,2015-11-09
2019-11-12,Up,2009,https://letterboxd.com/claycarson/film/up/,4,,,2015-11-09
2019-11-12,Up in the Air,2009,https://letterboxd.com/claycarson/film/up-in-the-air/,3,,,2015-11-09
2019-11-12,"Up, Up, and Away",2000,https://letterboxd.com/claycarson/film/film:97425/,1.5,,,2015-11-09
2019-11-12,U.S. Marshals,1998,https://letterboxd.com/claycarson/film/us-marshals/,2.5,,,2015-11-09
2019-11-12,V for Vendetta,2005,https://letterboxd.com/claycarson/film/v-for-vendetta/,4,,,2015-11-09
2019-11-12,Vegas Vacation,1997,https://letterboxd.com/claycarson/film/vegas-vacation/,3.5,,,2015-11-09
2019-11-12,Vicky Cristina Barcelona,2008,https://letterboxd.com/claycarson/film/vicky-cristina-barcelona/,4,,,2015-11-09
2019-11-12,Walk the Line,2005,https://letterboxd.com/claycarson/film/walk-the-line/,2.5,,,2015-11-09
2019-11-12,WALL·E,2008,https://letterboxd.com/claycarson/film/walle/,4,,,2015-11-09
2019-11-12,War Horse,2011,https://letterboxd.com/claycarson/film/war-horse/,2,,,2015-11-09
2019-11-12,War of the Worlds,2005,https://letterboxd.com/claycarson/film/war-of-the-worlds/,2.5,,,2015-11-09
2019-11-12,WarGames,1983,https://letterboxd.com/claycarson/film/wargames/,2.5,,,2015-11-09
2019-11-12,Wayne's World,1992,https://letterboxd.com/claycarson/film/waynes-world/,3.5,,,2015-11-09
2019-11-12,Wayne's World 2,1993,https://letterboxd.com/claycarson/film/waynes-world-2/,2.5,,,2015-11-09
2019-11-12,We're the Millers,2013,https://letterboxd.com/claycarson/film/were-the-millers/,4,,,2015-11-09
2019-11-12,Wedding Crashers,2005,https://letterboxd.com/claycarson/film/wedding-crashers/,4,,,2015-11-09
2019-11-12,Weekend at Bernie's,1989,https://letterboxd.com/claycarson/film/weekend-at-bernies/,2.5,,,2015-11-09
2019-11-12,West Side Story,1961,https://letterboxd.com/claycarson/film/west-side-story/,3,,,2015-11-09
2019-11-12,Where the Wild Things Are,2009,https://letterboxd.com/claycarson/film/where-the-wild-things-are/,3,,,2015-11-09
2019-11-12,While We're Young,2014,https://letterboxd.com/claycarson/film/while-were-young/,2.5,,,2015-11-09
2019-11-12,White Christmas,1954,https://letterboxd.com/claycarson/film/white-christmas/,2.5,,,2015-11-09
2019-11-12,Willy Wonka & the Chocolate Factory,1971,https://letterboxd.com/claycarson/film/willy-wonka-the-chocolate-factory/,3.5,,,2015-11-09
2019-11-12,Winter's Bone,2010,https://letterboxd.com/claycarson/film/winters-bone/,3.5,,,2015-11-09
2019-11-12,X-Men,2000,https://letterboxd.com/claycarson/film/x-men/,2.5,,,2015-11-09
2019-11-12,X2,2003,https://letterboxd.com/claycarson/film/x2/,2,,,2015-11-09
2019-11-12,X-Men Origins: Wolverine,2009,https://letterboxd.com/claycarson/film/x-men-origins-wolverine/,2,,,2015-11-09
2019-11-12,Year One,2009,https://letterboxd.com/claycarson/film/year-one/,1.5,,,2015-11-09
2019-11-12,"You, Me and Dupree",2006,https://letterboxd.com/claycarson/film/you-me-and-dupree/,2.5,,,2015-11-09
2019-11-12,You've Got Mail,1998,https://letterboxd.com/claycarson/film/youve-got-mail/,3,,,2015-11-09
2019-11-12,Zenon: Girl of the 21st Century,1999,https://letterboxd.com/claycarson/film/zenon-girl-of-the-21st-century/,3,,,2015-11-09
2019-11-12,Zenon: The Zequel,2001,https://letterboxd.com/claycarson/film/zenon-the-zequel/,2.5,,,2015-11-09
2019-11-12,Zero Dark Thirty,2012,https://letterboxd.com/claycarson/film/zero-dark-thirty/,4.5,,,2015-11-09
2019-11-12,Zombieland,2009,https://letterboxd.com/claycarson/film/zombieland/,3,,,2015-11-09
2019-11-12,Zoolander,2001,https://letterboxd.com/claycarson/film/zoolander/,4,,,2015-11-09
2019-11-12,We Were Soldiers,2002,https://letterboxd.com/claycarson/film/we-were-soldiers/,3,,,2015-11-09
2019-11-19,My Date with the President's Daughter,1998,https://letterboxd.com/claycarson/film/my-date-with-the-presidents-daughter/,3,,,2015-11-09
2019-11-19,Iron Will,1994,https://letterboxd.com/claycarson/film/iron-will/,1.5,,,2015-11-09
2019-11-12,For Richer or Poorer,1997,https://letterboxd.com/claycarson/film/for-richer-or-poorer/,2.5,,,2015-11-12
2019-11-12,Ride Along,2014,https://letterboxd.com/claycarson/film/ride-along/1/,3.5,Yes,,2015-11-12
2019-11-12,Good Burger,1997,https://letterboxd.com/claycarson/film/good-burger/,3.5,,,2015-11-12
2019-11-12,Inside Out,2015,https://letterboxd.com/claycarson/film/inside-out-2015/,4.5,,,2015-11-12
2019-11-12,Tucker and Dale vs. Evil,2010,https://letterboxd.com/claycarson/film/tucker-and-dale-vs-evil/,4,,,2015-11-12
2019-11-12,Legally Blonde,2001,https://letterboxd.com/claycarson/film/legally-blonde/,3,,,2015-11-12
2019-11-12,Let's Be Cops,2014,https://letterboxd.com/claycarson/film/lets-be-cops/,2.5,,,2015-11-12
2019-11-12,Man of the Year,2006,https://letterboxd.com/claycarson/film/man-of-the-year-2006/,1.5,,,2015-11-12
2019-11-12,Mrs. Doubtfire,1993,https://letterboxd.com/claycarson/film/mrs-doubtfire/1/,3,Yes,,2015-11-12
2019-11-12,Pay It Forward,2000,https://letterboxd.com/claycarson/film/pay-it-forward/,3.5,,,2015-11-12
2019-11-12,Red Eye,2005,https://letterboxd.com/claycarson/film/red-eye/1/,3.5,Yes,,2015-11-12
2019-11-12,The Life Aquatic with Steve Zissou,2004,https://letterboxd.com/claycarson/film/the-life-aquatic-with-steve-zissou/1/,3.5,Yes,,2015-11-12
2019-11-12,Mighty Morphin Power Rangers: The Movie,1995,https://letterboxd.com/claycarson/film/mighty-morphin-power-rangers-the-movie/1/,2.5,Yes,,2015-11-12
2019-11-12,Rent,2005,https://letterboxd.com/claycarson/film/rent/,1,,,2015-11-12
2019-11-12,Mr. & Mrs. Smith,2005,https://letterboxd.com/claycarson/film/mr-mrs-smith-2005/,4,,,2015-11-12
2019-11-12,The Bounty Hunter,2010,https://letterboxd.com/claycarson/film/the-bounty-hunter/,2,,,2015-11-12
2019-11-12,The Fighter,2010,https://letterboxd.com/claycarson/film/the-fighter-2010/1/,3,Yes,,2015-11-12
2019-11-12,Deuce Bigalow: Male Gigolo,1999,https://letterboxd.com/claycarson/film/deuce-bigalow-male-gigolo/,2,,,2015-11-12
2019-11-12,The Hunger Games: Catching Fire,2013,https://letterboxd.com/claycarson/film/the-hunger-games-catching-fire/,3.5,,,2015-11-30
2019-11-12,The Hunger Games: Mockingjay - Part 1,2014,https://letterboxd.com/claycarson/film/the-hunger-games-mockingjay-part-1/,3.5,,,2015-12-01
2019-11-12,The Equalizer,2014,https://letterboxd.com/claycarson/film/the-equalizer/,3.5,,,2015-12-01
2019-11-12,Star Wars: The Force Awakens,2015,https://letterboxd.com/claycarson/film/star-wars-the-force-awakens/,3.5,,,2015-12-23
2019-11-12,Spotlight,2015,https://letterboxd.com/claycarson/film/spotlight/,4,,,2015-12-23
2019-11-12,Room,2015,https://letterboxd.com/claycarson/film/room-2015/,4,,,2016-01-13
2019-11-12,The Hateful Eight,2015,https://letterboxd.com/claycarson/film/the-hateful-eight/,1.5,,,2016-01-18
2019-11-12,The Big Short,2015,https://letterboxd.com/claycarson/film/the-big-short/,3.5,,,2016-01-18
2019-11-12,Harry Potter and the Philosopher's Stone,2001,https://letterboxd.com/claycarson/film/harry-potter-and-the-philosophers-stone/,2.5,,,2016-01-19
2019-11-12,Harry Potter and the Chamber of Secrets,2002,https://letterboxd.com/claycarson/film/harry-potter-and-the-chamber-of-secrets/,2.5,,,2016-01-19
2019-11-12,Straight Outta Compton,2015,https://letterboxd.com/claycarson/film/straight-outta-compton/,4.5,,,2016-01-20
2019-11-12,Sicario,2015,https://letterboxd.com/claycarson/film/sicario-2015/,4,,,2016-01-21
2019-11-12,Entourage,2015,https://letterboxd.com/claycarson/film/entourage/,3,,,2016-02-01
2019-11-12,Rent-a-Kid,1995,https://letterboxd.com/claycarson/film/rent-a-kid/,3.5,,,2016-02-12
2019-11-12,Deadpool,2016,https://letterboxd.com/claycarson/film/deadpool/,3.5,,,2016-02-16
2019-11-12,Whiplash,2014,https://letterboxd.com/claycarson/film/whiplash-2014/,4.5,,,2016-02-21
2019-11-12,The Notebook,2004,https://letterboxd.com/claycarson/film/the-notebook/,2.5,,,2016-02-22
2019-11-12,The Ugly Truth,2009,https://letterboxd.com/claycarson/film/the-ugly-truth/,2.5,,,2016-02-22
2019-11-12,Miss Congeniality,2000,https://letterboxd.com/claycarson/film/miss-congeniality/,2.5,,,2016-02-22
2019-11-12,The Internship,2013,https://letterboxd.com/claycarson/film/the-internship/,1.5,,,2016-02-22
2019-11-12,Hall Pass,2011,https://letterboxd.com/claycarson/film/hall-pass/,1.5,,,2016-02-22
2019-11-12,Fantastic Mr. Fox,2009,https://letterboxd.com/claycarson/film/fantastic-mr-fox/,2.5,,,2016-02-22
2019-11-12,Marley & Me,2008,https://letterboxd.com/claycarson/film/marley-me/,2.5,,,2016-02-22
2019-11-12,Behind Enemy Lines,2001,https://letterboxd.com/claycarson/film/behind-enemy-lines-2001/,3.5,,,2016-02-22
2019-11-12,"Crazy, Stupid, Love.",2011,https://letterboxd.com/claycarson/film/crazy-stupid-love/,2.5,,,2016-02-22
2019-11-12,Love & Other Drugs,2010,https://letterboxd.com/claycarson/film/love-other-drugs/,2,,,2016-02-22
2019-11-12,Bubble Boy,2001,https://letterboxd.com/claycarson/film/bubble-boy/,1,,,2016-02-22
2019-11-12,Sisters,2015,https://letterboxd.com/claycarson/film/sisters-2015/,2.5,,,2016-03-22
2019-11-12,Zodiac,2007,https://letterboxd.com/claycarson/film/zodiac/,3.5,,,2016-03-30
2019-11-12,Scarface,1983,https://letterboxd.com/claycarson/film/scarface-1983/,3,,,2016-03-30
2019-11-12,Kill Bill: Vol. 1,2003,https://letterboxd.com/claycarson/film/kill-bill-vol-1/,2.5,,,2016-03-31
2019-11-12,Batman v Superman: Dawn of Justice,2016,https://letterboxd.com/claycarson/film/batman-v-superman-dawn-of-justice/,1.5,,,2016-04-03
2019-11-12,Lucy,2014,https://letterboxd.com/claycarson/film/lucy-2014/,3,,,2016-04-13
2019-11-12,The Princess Bride,1987,https://letterboxd.com/claycarson/film/the-princess-bride/,3,,,2016-04-17
2019-11-12,Jurassic World,2015,https://letterboxd.com/claycarson/film/jurassic-world/,3,,,2016-04-27
2019-11-12,Everybody Wants Some!!,2016,https://letterboxd.com/claycarson/film/everybody-wants-some/,2.5,,,2016-05-01
2019-11-12,The Man from U.N.C.L.E.,2015,https://letterboxd.com/claycarson/film/the-man-from-uncle/,3.5,,,2016-05-04
2019-11-12,Harry Potter and the Goblet of Fire,2005,https://letterboxd.com/claycarson/film/harry-potter-and-the-goblet-of-fire/,3,,,2016-05-12
2019-11-12,Harry Potter and the Prisoner of Azkaban,2004,https://letterboxd.com/claycarson/film/harry-potter-and-the-prisoner-of-azkaban/,3,,,2016-05-12
2019-11-12,Harry Potter and the Deathly Hallows: Part 2,2011,https://letterboxd.com/claycarson/film/harry-potter-and-the-deathly-hallows-part-2/,2.5,,,2016-06-03
2019-11-12,Harry Potter and the Half-Blood Prince,2009,https://letterboxd.com/claycarson/film/harry-potter-and-the-half-blood-prince/,2.5,,,2016-06-03
2019-11-12,Harry Potter and the Order of the Phoenix,2007,https://letterboxd.com/claycarson/film/harry-potter-and-the-order-of-the-phoenix/,2.5,,,2016-06-03
2019-11-12,Harry Potter and the Deathly Hallows: Part 1,2010,https://letterboxd.com/claycarson/film/harry-potter-and-the-deathly-hallows-part-1/,2.5,,,2016-06-03
2019-11-12,The Right Stuff,1983,https://letterboxd.com/claycarson/film/the-right-stuff/,4,,,2016-06-03
2019-11-12,The Lobster,2015,https://letterboxd.com/claycarson/film/the-lobster/,3.5,,,2016-06-04
2019-11-12,Ted 2,2015,https://letterboxd.com/claycarson/film/ted-2/,2,,,2016-07-12
2019-11-12,Swingers,1996,https://letterboxd.com/claycarson/film/swingers/,3,,,2016-07-12
2019-11-12,The Talented Mr. Ripley,1999,https://letterboxd.com/claycarson/film/the-talented-mr-ripley/,3,,,2016-07-26
2019-11-12,Jason Bourne,2016,https://letterboxd.com/claycarson/film/jason-bourne/,3,,,2016-08-03
2019-11-12,Tony Robbins: I Am Not Your Guru,2016,https://letterboxd.com/claycarson/film/tony-robbins-i-am-not-your-guru/,3,,,2016-08-12
2019-11-12,Zack and Miri Make a Porno,2008,https://letterboxd.com/claycarson/film/zack-and-miri-make-a-porno/,3,,,2016-08-13
2019-11-12,13 Hours: The Secret Soldiers of Benghazi,2016,https://letterboxd.com/claycarson/film/13-hours-the-secret-soldiers-of-benghazi/,3.5,,,2016-08-19
2019-11-12,The Nice Guys,2016,https://letterboxd.com/claycarson/film/the-nice-guys/,3.5,,,2016-09-02
2019-11-12,The Fundamentals of Caring,2016,https://letterboxd.com/claycarson/film/the-fundamentals-of-caring/,3.5,,,2016-09-06
2019-11-12,Steve Jobs,2015,https://letterboxd.com/claycarson/film/steve-jobs/,3,,,2016-10-04
2019-11-12,The Revenant,2015,https://letterboxd.com/claycarson/film/the-revenant-2015/,3,,,2016-10-05
2019-11-12,Ride Along 2,2016,https://letterboxd.com/claycarson/film/ride-along-2/,3,,,2016-10-09
2019-11-12,Carpool,1996,https://letterboxd.com/claycarson/film/carpool/,4,,,2016-11-02
2019-11-12,The Stupids,1996,https://letterboxd.com/claycarson/film/the-stupids/,2.5,,,2016-11-02
2019-11-12,Before the Flood,2016,https://letterboxd.com/claycarson/film/before-the-flood-2016/,2.5,,,2016-11-05
2019-11-12,Everest,2015,https://letterboxd.com/claycarson/film/everest-2015/,3.5,,,2016-11-05
2019-11-12,War Dogs,2016,https://letterboxd.com/claycarson/film/war-dogs-2016/,3.5,,,2016-11-23
2019-11-12,Hell or High Water,2016,https://letterboxd.com/claycarson/film/hell-or-high-water/,4.5,,,2016-11-25
2019-11-12,Superman Returns,2006,https://letterboxd.com/claycarson/film/superman-returns/,2.5,,,2016-11-28
2019-11-12,Nick and Norah's Infinite Playlist,2008,https://letterboxd.com/claycarson/film/nick-and-norahs-infinite-playlist/,2.5,,,2016-11-28
2019-11-12,Bolt,2008,https://letterboxd.com/claycarson/film/bolt/,2.5,,,2016-11-28
2019-11-12,Four Christmases,2008,https://letterboxd.com/claycarson/film/four-christmases/,2.5,,,2016-11-28
2019-11-12,Doubt,2008,https://letterboxd.com/claycarson/film/doubt/,2.5,,,2016-11-28
2019-11-12,Duplicity,2009,https://letterboxd.com/claycarson/film/duplicity/,2.5,,,2016-11-28
2019-11-12,Away We Go,2009,https://letterboxd.com/claycarson/film/away-we-go/,2.5,,,2016-11-28
2019-11-12,Public Enemies,2009,https://letterboxd.com/claycarson/film/public-enemies-2009/,2.5,,,2016-11-28
2019-11-12,Valentine's Day,2010,https://letterboxd.com/claycarson/film/valentines-day/,2,,,2016-11-28
2019-11-12,Going the Distance,2010,https://letterboxd.com/claycarson/film/going-the-distance-2010/,2,,,2016-11-28
2019-11-12,Arrival,2016,https://letterboxd.com/claycarson/film/arrival-2016/,3.5,,,2016-12-04
2019-11-12,Die Hard,1988,https://letterboxd.com/claycarson/film/die-hard/,3.5,,,2016-12-21
2019-11-12,La La Land,2016,https://letterboxd.com/claycarson/film/la-la-land/,3,,,2016-12-28
2019-11-12,Rogue One: A Star Wars Story,2016,https://letterboxd.com/claycarson/film/rogue-one-a-star-wars-story/,3,,,2016-12-28
2019-11-12,Minimalism: A Documentary About the Important Things,2015,https://letterboxd.com/claycarson/film/minimalism-a-documentary-about-the-important-things/,2.5,,,2016-12-28
2019-11-12,Fastball,2016,https://letterboxd.com/claycarson/film/fastball/,2,,,2016-12-28
2019-11-12,Whiskey Tango Foxtrot,2016,https://letterboxd.com/claycarson/film/whiskey-tango-foxtrot/,2.5,,,2016-12-29
2019-11-12,Fences,2016,https://letterboxd.com/claycarson/film/fences-2016/,2,,,2017-01-03
2019-11-12,The Last Man on the Moon,2014,https://letterboxd.com/claycarson/film/the-last-man-on-the-moon/,2.5,,,2017-01-03
2019-11-12,One Flew Over the Cuckoo's Nest,1975,https://letterboxd.com/claycarson/film/one-flew-over-the-cuckoos-nest/,4,,,2017-01-07
2019-11-12,Moonlight,2016,https://letterboxd.com/claycarson/film/moonlight-2016/,4,,,2017-01-21
2019-11-12,The Accountant,2016,https://letterboxd.com/claycarson/film/the-accountant-2016/,3.5,,,2017-01-28
2019-11-12,Hidden Figures,2016,https://letterboxd.com/claycarson/film/hidden-figures/,4,,,2017-01-29
2019-11-12,Keanu,2016,https://letterboxd.com/claycarson/film/keanu/,3.5,,,2017-02-15
2019-11-12,Lion,2016,https://letterboxd.com/claycarson/film/lion/,3.5,,,2017-02-15
2019-11-12,Central Intelligence,2016,https://letterboxd.com/claycarson/film/central-intelligence/,2.5,,,2017-02-15
2019-11-12,The Edge of Seventeen,2016,https://letterboxd.com/claycarson/film/the-edge-of-seventeen/,3.5,,,2017-02-18
2019-11-12,Zoolander 2,2016,https://letterboxd.com/claycarson/film/zoolander-2/,1,,,2017-02-21
2019-11-12,Hacksaw Ridge,2016,https://letterboxd.com/claycarson/film/hacksaw-ridge/,2.5,,,2017-02-28
2019-11-12,Mike and Dave Need Wedding Dates,2016,https://letterboxd.com/claycarson/film/mike-and-dave-need-wedding-dates/,4,,,2017-02-28
2019-11-12,Get Out,2017,https://letterboxd.com/claycarson/film/get-out-2017/,5,,,2017-03-01
2019-11-12,The Kid,2000,https://letterboxd.com/claycarson/film/the-kid-2000/,2.5,,,2017-03-04
2019-11-12,A Kid in King Arthur's Court,1995,https://letterboxd.com/claycarson/film/a-kid-in-king-arthurs-court/,2.5,,,2017-03-04
2019-11-12,Man of the House,1995,https://letterboxd.com/claycarson/film/man-of-the-house/,2.5,,,2017-03-04
2019-11-12,Operation Dumbo Drop,1995,https://letterboxd.com/claycarson/film/operation-dumbo-drop/,2.5,,,2017-03-04
2019-11-12,Harriet the Spy,1996,https://letterboxd.com/claycarson/film/harriet-the-spy/,2.5,,,2017-03-04
2019-11-12,Doctor Strange,2016,https://letterboxd.com/claycarson/film/doctor-strange-2016/,2.5,,,2017-03-10
